PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
TX,12420,"Austin-Round Rock, TX",51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,240,22.9,0.253,0.47,13.41,27890,7.8,9.77,10.56,11.86,15.75,19.36,20330,21960,24660,32760,40270,,
TX,12420,"Austin-Round Rock, TX",51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,110,43.8,0.122,0.42,19.3,40140,3.4,12.97,15.68,18.68,22.33,27,26980,32600,38850,46440,56170,,
TX,12420,"Austin-Round Rock, TX",51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,**,**,**,**,21.29,44280,10.2,15.26,17.13,20.69,25.8,29.12,31740,35630,43030,53660,60570,,
TX,12420,"Austin-Round Rock, TX",51-4041,Machinists,detailed,900,16.6,0.973,0.34,18.95,39420,1.4,12.78,15.64,18.51,22.29,26.32,26580,32520,38490,46370,54750,,
TX,12420,"Austin-Round Rock, TX",51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,250,14.8,0.267,0.27,12.25,25490,4.4,9.71,10.37,11.47,13.38,15,20190,21570,23860,27830,31200,,
TX,12420,"Austin-Round Rock, TX",51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,210,44.1,0.223,0.29,15.44,32110,3.3,8.7,10.89,14.28,19,24.14,18090,22660,29700,39530,50210,,
TX,12420,"Austin-Round Rock, TX",51-4111,Tool and Die Makers,detailed,40,39.6,0.039,0.07,21.68,45090,8.4,11.48,15.68,19.06,27.45,35.01,23870,32610,39630,57100,72830,,
TX,12420,"Austin-Round Rock, TX",51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,1710,11.6,1.837,0.66,17.41,36220,2.7,11.9,14.06,16.6,18.76,23.62,24750,29250,34540,39030,49130,,
TX,12420,"Austin-Round Rock, TX",51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,100,37.6,0.107,0.28,17.5,36410,5.1,11.1,13.33,16.59,20.66,26.33,23090,27730,34510,42980,54770,,
TX,12420,"Austin-Round Rock, TX",51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,**,**,**,**,14.28,29710,3.3,9.81,10.61,11.99,16.74,18.93,20410,22080,24940,34810,39380,,
TX,12420,"Austin-Round Rock, TX",51-5111,Prepress Technicians and Workers,detailed,230,19,0.247,0.96,18.4,38280,2.2,13.71,15.38,17.82,20.76,23.81,28520,31990,37070,43190,49530,,
TX,12420,"Austin-Round Rock, TX",51-5112,Printing Press Operators,detailed,760,8.9,0.819,0.67,16.36,34020,2.5,11.41,13.25,15.94,18.71,22.6,23740,27560,33160,38920,47000,,
TX,12420,"Austin-Round Rock, TX",51-5113,Print Binding and Finishing Workers,detailed,210,22.5,0.222,0.58,14.25,29640,2.2,9.65,11.61,14.14,17.02,18.95,20070,24140,29420,35410,39420,,
TX,12420,"Austin-Round Rock, TX",51-6011,Laundry and Dry-Cleaning Workers,detailed,1190,21.4,1.28,0.88,9.38,19500,2.6,7.8,8.23,8.95,10.01,12.77,16220,17120,18620,20820,26550,,
TX,12420,"Austin-Round Rock, TX",51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,290,18.1,0.309,0.88,10.92,22720,4.8,8.69,9.9,10.91,11.98,13.78,18080,20580,22690,24920,28660,,
TX,12420,"Austin-Round Rock, TX",51-6031,Sewing Machine Operators,detailed,500,41.1,0.543,0.53,10.76,22380,4,7.98,8.7,10.43,12.98,14.44,16590,18100,21700,27000,30040,,
TX,12420,"Austin-Round Rock, TX",51-6051,"Sewers, Hand",detailed,**,**,**,**,12.67,26340,7.8,8.96,12.01,13,13.98,14.57,18650,24980,27030,29070,30300,,
TX,12420,"Austin-Round Rock, TX",51-6093,Upholsterers,detailed,**,**,**,**,16.99,35330,9.3,11.09,13.97,17.26,20.58,23.14,23060,29070,35890,42800,48130,,
TX,12420,"Austin-Round Rock, TX",51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,**,**,**,**,13.37,27810,17.7,8.09,8.76,9.93,19.94,22.93,16830,18210,20640,41470,47700,,
TX,12420,"Austin-Round Rock, TX",51-7011,Cabinetmakers and Bench Carpenters,detailed,730,34.5,0.787,1.16,13.69,28470,3,8.85,10.69,13.3,16.43,19.01,18400,22230,27660,34180,39550,,
TX,12420,"Austin-Round Rock, TX",51-7021,Furniture Finishers,detailed,**,**,**,**,14.01,29140,6.6,8.49,11.73,13.88,16.88,20.22,17670,24390,28870,35100,42070,,
TX,12420,"Austin-Round Rock, TX",51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,60,41.6,0.069,0.19,11.34,23590,6.7,7.76,8.38,9.52,13.39,17.54,16140,17420,19800,27850,36470,,
TX,12420,"Austin-Round Rock, TX",51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,**,**,**,**,12.6,26210,6.7,8.62,10.35,12.63,14.34,16.98,17930,21520,26260,29830,35310,,
TX,12420,"Austin-Round Rock, TX",51-8013,Power Plant Operators,detailed,100,11.1,0.109,0.4,29.35,61040,5.9,17.35,21.02,27.07,39.88,45.5,36090,43720,56300,82950,94640,,
TX,12420,"Austin-Round Rock, TX",51-8021,Stationary Engineers and Boiler Operators,detailed,50,10.8,0.056,0.22,21.13,43940,6.4,13.85,17.26,20.32,23.96,31.27,28820,35900,42260,49840,65040,,
TX,12420,"Austin-Round Rock, TX",51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,540,10,0.576,0.69,20.49,42630,2.9,13.6,16.23,19.91,23.11,28.8,28290,33760,41420,48070,59910,,
TX,12420,"Austin-Round Rock, TX",51-9011,Chemical Equipment Operators and Tenders,detailed,60,37.3,0.06,0.12,24.77,51520,9.1,13.98,17.15,22.8,30.1,40.55,29070,35670,47420,62610,84340,,
TX,12420,"Austin-Round Rock, TX",51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,90,37.7,0.092,0.27,21.33,44370,12.9,12.47,13.93,17.07,26.16,37.4,25930,28980,35510,54420,77780,,
TX,12420,"Austin-Round Rock, TX",51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,230,41.8,0.25,1.11,12.3,25580,6.4,8.96,10.29,12.25,13.95,15.15,18630,21410,25480,29020,31500,,
TX,12420,"Austin-Round Rock, TX",51-9022,"Grinding and Polishing Workers, Hand",detailed,90,40.5,0.094,0.46,16.27,33850,7.9,9.67,11.98,14.42,20.61,26.33,20110,24910,30000,42870,54760,,
TX,12420,"Austin-Round Rock, TX",51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,290,26.1,0.308,0.33,15.22,31660,4.8,10.38,13.16,15.94,17.76,18.86,21590,27370,33160,36940,39220,,
TX,12420,"Austin-Round Rock, TX",51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,200,21.4,0.212,0.46,11.64,24220,7.2,8.29,9.31,10.83,13.31,17.2,17240,19360,22520,27680,35770,,
TX,12420,"Austin-Round Rock, TX",51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,320,29.6,0.344,0.66,14.43,30020,4,10.5,12.28,14.33,16.91,18.48,21840,25530,29800,35160,38450,,
TX,12420,"Austin-Round Rock, TX",51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,40,28.4,0.045,0.32,14.84,30870,8.1,10.21,11.42,14.82,17.54,19.2,21230,23760,30820,36490,39930,,
TX,12420,"Austin-Round Rock, TX",51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,2790,10.2,3.002,0.81,19.62,40800,9.7,10.05,12.2,15.71,23.28,34.71,20910,25380,32680,48430,72190,,
TX,12420,"Austin-Round Rock, TX",51-9071,Jewelers and Precious Stone and Metal Workers,detailed,360,48.8,0.383,2.09,17.81,37040,10.1,10.32,11.56,14.86,22.25,28.39,21460,24040,30910,46280,59050,,
TX,12420,"Austin-Round Rock, TX",51-9081,Dental Laboratory Technicians,detailed,90,29.2,0.101,0.37,16.94,35240,7.4,12.26,13.41,15.39,20.77,23.44,25510,27900,32010,43210,48760,,
TX,12420,"Austin-Round Rock, TX",51-9082,Medical Appliance Technicians,detailed,40,18.2,0.045,0.43,15.4,32040,3.9,12.51,13.42,14.98,17.33,18.7,26020,27920,31150,36040,38900,,
TX,12420,"Austin-Round Rock, TX",51-9111,Packaging and Filling Machine Operators and Tenders,detailed,920,23.1,0.988,0.36,12.49,25980,3.9,8.61,10,11.58,14.09,17.63,17900,20800,24080,29300,36670,,
TX,12420,"Austin-Round Rock, TX",51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,240,12.5,0.256,0.4,13.23,27520,2.9,9.56,10.83,12.96,15.5,17.88,19890,22530,26960,32230,37190,,
TX,12420,"Austin-Round Rock, TX",51-9122,"Painters, Transportation Equipment",detailed,150,13.5,0.157,0.42,18.82,39140,6,12.62,14.38,17.13,21.83,29.35,26260,29910,35630,45410,61040,,
TX,12420,"Austin-Round Rock, TX",51-9123,"Painting, Coating, and Decorating Workers",detailed,100,42.3,0.105,0.9,11.91,24770,8.8,8.14,8.97,10.42,15.56,18.46,16930,18660,21670,32360,38390,,
TX,12420,"Austin-Round Rock, TX",51-9141,Semiconductor Processors,detailed,960,41.5,1.037,5.9,18.73,38960,4.4,11.31,13.73,17.51,22.78,28.15,23520,28560,36430,47380,58550,,
TX,12420,"Austin-Round Rock, TX",51-9151,Photographic Process Workers and Processing Machine Operators,detailed,50,43.3,0.048,0.28,12.21,25400,4.7,9.8,10.45,11.54,13.34,14.87,20380,21740,24010,27740,30930,,
TX,12420,"Austin-Round Rock, TX",51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,**,**,**,**,13.41,27900,5.7,9.04,10.68,13.33,16.02,18.34,18810,22210,27730,33310,38140,,
TX,12420,"Austin-Round Rock, TX",51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,40,28.4,0.04,0.31,13.04,27110,4,9.5,10.67,12.67,14.8,18.01,19770,22190,26360,30790,37450,,
TX,12420,"Austin-Round Rock, TX",51-9194,Etchers and Engravers,detailed,90,40.8,0.094,1.37,13.53,28150,5.5,10.16,11.59,13.14,14.49,18.81,21130,24100,27330,30140,39110,,
TX,12420,"Austin-Round Rock, TX",51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,490,26.2,0.527,1.88,12.75,26530,3.2,9.9,10.63,11.92,14.15,17,20580,22120,24780,29440,35370,,
TX,12420,"Austin-Round Rock, TX",51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,**,**,**,**,11.88,24710,2.8,8.4,9.66,11.63,13.8,15.2,17480,20090,24180,28710,31620,,
TX,12420,"Austin-Round Rock, TX",51-9198,Helpers--Production Workers,detailed,1550,13.7,1.669,0.52,11.16,23210,1.6,8.51,9.74,10.79,11.87,14.98,17690,20260,22440,24700,31150,,
TX,12420,"Austin-Round Rock, TX",51-9199,"Production Workers, All Other",detailed,360,19.1,0.387,0.22,14.75,30670,3.4,9.36,10.8,13.67,17.86,22.65,19460,22470,28440,37160,47120,,
TX,12420,"Austin-Round Rock, TX",53-0000,Transportation and Material Moving Occupations,major,38750,3.5,41.719,0.6,15.11,31430,1.8,8.45,9.94,13.26,17.99,24.66,17570,20670,27580,37430,51300,,
TX,12420,"Austin-Round Rock, TX",53-1011,Aircraft Cargo Handling Supervisors,detailed,**,**,**,**,24.04,50000,6.2,15.16,19.79,26.05,28.38,29.79,31540,41150,54180,59040,61960,,
TX,12420,"Austin-Round Rock, TX",53-1021,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",detailed,560,11.8,0.604,0.47,22.57,46940,5.4,10.63,15.69,21.97,28.36,33.7,22110,32630,45690,58990,70100,,
TX,12420,"Austin-Round Rock, TX",53-1031,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,detailed,970,7.2,1.041,0.71,27.86,57940,2.2,16.24,20.91,27.06,34.02,39.52,33780,43490,56290,70770,82190,,
TX,12420,"Austin-Round Rock, TX",53-2012,Commercial Pilots,detailed,310,45.3,0.336,1.17,*,80800,2.8,*,*,*,*,*,29450,68710,82300,101160,119060,TRUE,
TX,12420,"Austin-Round Rock, TX",53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,**,**,**,**,12.1,25180,5.2,9.51,10.24,11.43,13.63,15.51,19780,21290,23770,28350,32270,,
TX,12420,"Austin-Round Rock, TX",53-3021,"Bus Drivers, Transit and Intercity",detailed,730,7.2,0.785,0.64,18.47,38420,6.3,9.66,14.22,20.64,22.78,24.07,20090,29570,42920,47390,50070,,
TX,12420,"Austin-Round Rock, TX",53-3022,"Bus Drivers, School or Special Client",detailed,2490,14.2,2.678,0.73,13.09,27230,4.1,8.27,9.4,13.44,16.15,18.07,17200,19550,27950,33600,37590,,
TX,12420,"Austin-Round Rock, TX",53-3031,Driver/Sales Workers,detailed,3150,26.2,3.39,1.12,11.74,24430,8.3,7.85,8.4,9.32,12.9,20.51,16330,17470,19390,26840,42660,,
TX,12420,"Austin-Round Rock, TX",53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,6910,7.1,7.439,0.61,18.73,38960,2.3,12.95,14.83,17.48,21.7,27.63,26940,30840,36360,45130,57480,,
TX,12420,"Austin-Round Rock, TX",53-3033,Light Truck or Delivery Services Drivers,detailed,3720,8.2,4.004,0.67,16.51,34330,6.8,9.03,10.84,14.16,18.66,32.03,18780,22540,29450,38810,66630,,
TX,12420,"Austin-Round Rock, TX",53-3041,Taxi Drivers and Chauffeurs,detailed,940,11.7,1.011,0.77,11.01,22910,6.3,7.89,8.45,9.4,12.67,18.19,16410,17570,19540,26360,37840,,
TX,12420,"Austin-Round Rock, TX",53-3099,"Motor Vehicle Operators, All Other",detailed,**,**,**,**,19.78,41140,3.1,14.86,16.75,19.36,23.06,26.38,30920,34830,40280,47960,54870,,
TX,12420,"Austin-Round Rock, TX",53-5011,Sailors and Marine Oilers,detailed,**,**,**,**,13.66,28420,15.5,8.37,9.44,11.46,18.57,21.69,17410,19630,23830,38630,45100,,
TX,12420,"Austin-Round Rock, TX",53-6021,Parking Lot Attendants,detailed,810,31.1,0.872,0.83,10.45,21730,2.3,8.14,9.16,10.35,11.52,13.42,16920,19050,21530,23950,27920,,
TX,12420,"Austin-Round Rock, TX",53-6031,Automotive and Watercraft Service Attendants,detailed,830,22.3,0.898,1.13,11.31,23530,3.3,8.41,9.67,10.96,12.69,14.7,17490,20110,22800,26390,30570,,
TX,12420,"Austin-Round Rock, TX",53-7011,Conveyor Operators and Tenders,detailed,120,49.2,0.124,0.52,13.53,28150,4.7,9.75,11.56,13.04,14.48,17.98,20270,24040,27120,30120,37400,,
TX,12420,"Austin-Round Rock, TX",53-7021,Crane and Tower Operators,detailed,180,41.2,0.194,0.57,22.01,45780,5.7,14.18,16.61,21.09,26.93,30.51,29490,34540,43860,56010,63460,,
TX,12420,"Austin-Round Rock, TX",53-7032,Excavating and Loading Machine and Dragline Operators,detailed,520,21,0.558,1.54,16.36,34030,2.4,11.93,13.23,15.45,18.17,23.3,24820,27530,32130,37790,48450,,
TX,12420,"Austin-Round Rock, TX",53-7051,Industrial Truck and Tractor Operators,detailed,1470,11.4,1.578,0.4,14.99,31180,2.2,9.73,12.11,14.45,18.15,21.65,20240,25200,30060,37750,45020,,
TX,12420,"Austin-Round Rock, TX",53-7061,Cleaners of Vehicles and Equipment,detailed,2600,11.6,2.795,1.14,10.41,21650,2.7,7.95,8.66,9.94,11.73,13.97,16540,18020,20680,24400,29060,,
TX,12420,"Austin-Round Rock, TX",53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,9390,6,10.107,0.56,12.51,26030,2.4,8.25,9.36,11.18,14.21,19.41,17160,19460,23260,29560,40360,,
TX,12420,"Austin-Round Rock, TX",53-7063,Machine Feeders and Offbearers,detailed,40,18.8,0.04,0.06,11.62,24160,6.3,8.39,9.96,12.18,13.58,14.42,17450,20720,25340,28240,29990,,
TX,12420,"Austin-Round Rock, TX",53-7064,"Packers and Packagers, Hand",detailed,1280,17.1,1.377,0.27,11.42,23750,3.1,8.12,9.14,10.93,13.18,14.89,16890,19010,22730,27420,30970,,
TX,12420,"Austin-Round Rock, TX",53-7072,"Pump Operators, Except Wellhead Pumpers",detailed,90,19.2,0.093,0.96,15.14,31490,4,11.44,12.8,14.34,16.87,19.55,23800,26630,29820,35100,40650,,
TX,12420,"Austin-Round Rock, TX",53-7081,Refuse and Recyclable Material Collectors,detailed,750,17.7,0.81,0.98,16.55,34430,4.6,12.15,13.34,15.45,19.66,23.04,25270,27750,32130,40890,47920,,
