PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
TX,12420,"Austin-Round Rock-San Marcos, TX",39-5094,Skincare Specialists,detailed,340,36,0.419,1.72,14.35,29850,7.2,9.71,11.98,13.42,16.16,21.14,20190,24930,27910,33620,43970,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-6011,Baggage Porters and Bellhops,detailed,210,20,0.259,0.83,9.74,20260,5.2,7.65,8.13,8.93,11.74,13.64,15910,16910,18570,24430,28380,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-6012,Concierges,detailed,250,27.7,0.312,1.57,12.21,25400,5.1,8.14,9.4,11.9,14.19,17.61,16930,19550,24750,29520,36630,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-7011,Tour Guides and Escorts,detailed,210,44.1,0.256,1.07,11.51,23950,7.8,8.12,9.18,10.9,13.27,16.61,16890,19090,22670,27600,34540,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-9011,Childcare Workers,detailed,5080,13.6,6.256,1.31,10.09,20990,3.1,7.86,8.64,9.97,11.3,13.21,16350,17980,20740,23500,27470,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-9021,Personal Care Aides,detailed,5990,7.4,7.375,0.98,9.35,19440,1.7,7.71,8.23,9.09,10.53,11.78,16040,17120,18910,21910,24510,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-9031,Fitness Trainers and Aerobics Instructors,detailed,1880,23.1,2.308,1.28,19.09,39700,6.6,8.44,10.25,16.27,25.31,34.62,17560,21320,33830,52650,72020,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-9032,Recreation Workers,detailed,1080,14.9,1.328,0.56,11.36,23630,4.2,7.88,8.62,10.25,13.95,17.24,16390,17930,21310,29010,35870,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-9041,Residential Advisors,detailed,850,16.1,1.052,1.64,12.35,25690,3.1,8.36,9.97,12.39,14.27,16.87,17390,20740,25780,29680,35100,,
TX,12420,"Austin-Round Rock-San Marcos, TX",39-9099,"Personal Care and Service Workers, All Other",detailed,510,44.1,0.624,1.22,9.14,19020,5.5,7.73,8.15,8.84,9.67,12.5,16090,16950,18400,20110,26000,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-0000,Sales and Related Occupations,major,91290,2,112.341,1.06,19.97,41530,2.9,8.27,9.47,13.53,24.17,39.44,17210,19700,28130,50270,82040,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-1011,First-Line Supervisors of Retail Sales Workers,detailed,8300,5.7,10.21,1.1,19.13,39790,2.6,10.33,13.01,17.31,22.89,28.92,21480,27070,36000,47610,60160,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,2250,6.3,2.763,1.48,40.88,85040,3.3,19.19,25.74,34.26,52,72.13,39910,53530,71270,108160,150020,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-2011,Cashiers,detailed,16500,5.1,20.3,0.8,9.86,20500,1,7.87,8.45,9.42,11.04,13,16370,17570,19580,22970,27030,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-2021,Counter and Rental Clerks,detailed,3300,14.5,4.066,1.22,13.43,27930,5.5,8.02,8.86,11.1,14.65,23.53,16680,18430,23080,30460,48950,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-2022,Parts Salespersons,detailed,910,13.6,1.124,0.67,20.32,42270,5.2,10.57,12.82,17.6,24.85,34.38,21990,26670,36610,51690,71510,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-2031,Retail Salespersons,detailed,27780,4.3,34.182,1.03,12.26,25500,2.7,7.95,8.64,10.02,13.28,18.79,16530,17970,20840,27630,39090,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-3011,Advertising Sales Agents,detailed,800,19.7,0.981,0.88,25.22,52460,7.7,10.28,13.52,21.93,31.93,42.44,21380,28110,45600,66410,88280,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-3021,Insurance Sales Agents,detailed,2190,10.4,2.694,1.04,32.54,67680,7.1,12.87,18.11,26.89,39,63.78,26780,37670,55940,81110,132660,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,1860,10.8,2.291,0.9,34.97,72750,9.4,13.23,15.74,18.93,46.77,74.28,27520,32750,39370,97290,154510,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-3041,Travel Agents,detailed,260,14.4,0.326,0.66,18.64,38780,4.4,12.58,14.55,17.9,21.14,24.9,26170,30260,37230,43960,51780,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-3099,"Sales Representatives, Services, All Other",detailed,6580,7.4,8.101,1.57,29.03,60390,3.9,12.17,15.72,23.6,35.91,52.79,25300,32700,49100,74700,109800,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,6880,7.9,8.466,3.02,39.87,82940,10.8,18.35,22.85,32.38,48.91,74.41,38160,47530,67360,101740,154780,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,8270,6.2,10.175,0.94,29.76,61900,3.2,12.91,16.6,25.82,35.95,50.18,26850,34530,53710,74770,104370,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-9011,Demonstrators and Product Promoters,detailed,**,**,**,**,15.51,32270,22.1,9.42,10.24,11.63,16.54,28.44,19590,21310,24190,34410,59150,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-9021,Real Estate Brokers,detailed,340,30.1,0.418,1.46,*,*,*,*,*,*,*,*,*,*,*,*,*,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-9022,Real Estate Sales Agents,detailed,1440,9.3,1.776,1.42,25.84,53740,7,12.19,13.96,22.11,29.17,46.23,25350,29030,45990,60680,96160,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-9031,Sales Engineers,detailed,850,14.2,1.047,2.09,47.46,98710,7.7,24.97,32.21,47.1,61.14,71.19,51940,67000,97970,127180,148080,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-9041,Telemarketers,detailed,1730,23.5,2.135,1.13,14.79,30750,8.1,8.74,10.43,12.88,19.5,23.21,18170,21700,26790,40550,48270,,
TX,12420,"Austin-Round Rock-San Marcos, TX",41-9099,"Sales and Related Workers, All Other",detailed,850,7.3,1.043,1.07,18.49,38470,8.1,9.02,11.81,15.71,19.06,35.4,18760,24560,32670,39650,73640,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-0000,Office and Administrative Support Occupations,major,146070,1.8,179.761,1.1,16.8,34950,0.6,9.41,11.94,15.37,20.14,26.49,19580,24840,31970,41890,55100,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,10380,3,12.768,1.22,26.5,55120,1,15.08,19.55,24.99,32.89,40.89,31360,40670,51980,68400,85050,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-2011,"Switchboard Operators, Including Answering Service",detailed,750,9.6,0.919,0.95,12.89,26810,4.4,8.5,10.07,12.31,15,18.25,17670,20940,25600,31200,37950,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-3011,Bill and Account Collectors,detailed,2880,15.6,3.547,1.2,14.27,29680,2.3,9.83,11.69,13.81,16.44,18.56,20450,24310,28730,34200,38610,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-3021,Billing and Posting Clerks,detailed,2480,8.7,3.056,0.81,17.15,35680,3.4,12,14.05,16.47,18.55,22.71,24950,29230,34250,38590,47240,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,9720,3.9,11.961,0.97,18.28,38010,1.4,10.76,14.13,17.5,21.75,26.84,22380,29390,36390,45250,55840,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-3051,Payroll and Timekeeping Clerks,detailed,920,7.1,1.138,0.86,17.32,36030,1.7,11.85,13.81,17.06,20.77,23.31,24650,28730,35490,43210,48490,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-3061,Procurement Clerks,detailed,340,16.2,0.416,0.78,17.46,36310,4.7,9.06,12.91,17.74,22.14,25.47,18840,26850,36900,46050,52990,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-3071,Tellers,detailed,2490,7.9,3.059,0.74,12.1,25170,1.7,9.54,10.31,11.59,13.64,15.28,19830,21450,24110,28370,31780,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-3099,"Financial Clerks, All Other",detailed,**,**,**,**,19.88,41350,2.4,12.66,14.18,17.63,23,32.65,26320,29490,36670,47850,67920,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4011,Brokerage Clerks,detailed,250,13.9,0.31,0.65,22.12,46010,4.9,15.39,17.41,19.98,22.49,34.85,32010,36220,41560,46790,72490,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4021,Correspondence Clerks,detailed,70,29.1,0.088,1.13,16.91,35180,4.7,12.18,13.51,16.16,19.9,22.54,25320,28100,33620,41390,46880,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4031,"Court, Municipal, and License Clerks",detailed,860,4.9,1.052,1.12,16.64,34620,2.1,12.42,14.76,16.53,18.33,21.78,25820,30700,34390,38120,45290,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,290,22,0.356,0.9,14.15,29430,5.6,8.74,11.03,13.66,16.66,20.29,18180,22950,28410,34640,42200,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4051,Customer Service Representatives,detailed,17640,5.1,21.712,1.23,15.13,31470,1.7,9.71,11.67,14.03,17.31,21.62,20200,24280,29180,36010,44960,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4061,"Eligibility Interviewers, Government Programs",detailed,1600,0.5,1.969,1.97,18.84,39190,4.2,12.98,15.05,18.32,22.04,26.16,26990,31310,38110,45840,54400,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4071,File Clerks,detailed,1110,14.5,1.366,1.12,12.97,26980,3.5,8.53,9.84,11.99,15.4,19.44,17730,20470,24940,32030,40430,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,1320,11.1,1.628,0.93,12.14,25250,15,7.97,8.79,10.15,11.58,16.31,16590,18280,21110,24080,33910,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4111,"Interviewers, Except Eligibility and Loan",detailed,990,8.1,1.221,0.81,14.64,30460,3.8,10.25,11.95,14.01,16.84,19.64,21310,24850,29140,35030,40840,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4121,"Library Assistants, Clerical",detailed,490,8.9,0.603,0.76,13.6,28290,3.2,8.84,10.89,13.27,16.17,18.71,18390,22640,27610,33640,38910,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4131,Loan Interviewers and Clerks,detailed,940,15.3,1.153,0.78,18.06,37570,4.2,10.76,14.36,17.75,21.1,23.4,22390,29880,36920,43890,48680,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4141,New Accounts Clerks,detailed,460,29.6,0.563,1.33,14.72,30620,3.9,10.46,11.99,13.9,16.73,19.09,21760,24930,28900,34810,39710,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4151,Order Clerks,detailed,990,14,1.22,0.76,14.38,29910,2.9,8.88,10.56,13.8,17.61,21.52,18470,21970,28710,36630,44770,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,690,4.8,0.849,0.79,18.56,38600,2.2,12.19,14.82,18.45,21.66,25.18,25360,30830,38380,45050,52380,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4171,Receptionists and Information Clerks,detailed,4500,8.6,5.534,0.75,12.15,25260,1.6,8.5,9.91,11.75,13.98,16.63,17690,20610,24450,29070,34600,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,460,20.5,0.568,0.54,18.03,37510,4.8,10.88,13.11,18.73,22.32,26.07,22640,27280,38960,46420,54240,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-4199,"Information and Record Clerks, All Other",detailed,1330,2.4,1.638,1.19,16.28,33870,2,11.74,13.46,15.26,18.74,22.41,24420,27990,31730,38990,46620,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5011,Cargo and Freight Agents,detailed,230,17.9,0.278,0.46,14.64,30450,4.9,9.14,11.72,13.68,16.58,23.03,19010,24370,28460,34490,47900,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5021,Couriers and Messengers,detailed,470,35.2,0.577,0.98,12.05,25070,8.9,7.99,8.67,10.22,14.74,20.1,16620,18040,21260,30670,41810,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5031,"Police, Fire, and Ambulance Dispatchers",detailed,400,8.5,0.49,0.67,17.68,36770,2.8,12.96,15.07,17.35,20.37,22.74,26950,31350,36080,42380,47310,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,970,9.9,1.19,0.84,16.35,34010,3.1,9.85,12.02,15.98,19.17,23.5,20490,25000,33230,39860,48880,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5041,"Meter Readers, Utilities",detailed,90,24.3,0.116,0.38,14.58,30330,4.4,10.37,12.44,14.2,16.32,17.93,21570,25860,29550,33950,37300,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5051,Postal Service Clerks,detailed,270,0,0.337,0.63,24.57,51110,2.8,22.95,25.52,25.53,26.08,26.09,47740,53090,53100,54250,54270,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5052,Postal Service Mail Carriers,detailed,1390,0,1.712,0.73,25.12,52250,2.3,19.46,22.16,26.98,27.17,27.85,40470,46090,56120,56510,57920,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,580,0,0.713,0.69,24.5,50960,4,23.98,25.48,25.52,25.53,26.08,49890,52990,53090,53100,54250,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5061,"Production, Planning, and Expediting Clerks",detailed,2120,14.3,2.611,1.22,19.49,40540,4,11.2,13.88,18.58,24.1,29.01,23300,28880,38660,50120,60350,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5071,"Shipping, Receiving, and Traffic Clerks",detailed,3890,7.4,4.782,0.9,13.39,27840,2.3,8.66,10.56,13.24,16.03,18.3,18010,21960,27540,33340,38070,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5081,Stock Clerks and Order Fillers,detailed,8420,6.6,10.356,0.75,12.5,26000,2.2,8.2,9.34,11.93,15.03,17.88,17060,19430,24810,31260,37180,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,160,22.7,0.202,0.38,14.64,30450,4.4,8.38,10.04,13.15,17.98,23.27,17430,20880,27350,37390,48390,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,9810,3.6,12.068,1.96,24.99,51970,1.5,16.78,20.13,24.34,28.92,34.89,34900,41870,50630,60150,72570,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-6012,Legal Secretaries,detailed,1250,24.5,1.532,0.92,20.49,42610,2.9,14.82,16.91,20.18,23.04,27.82,30820,35170,41980,47920,57870,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-6013,Medical Secretaries,detailed,4980,10.3,6.123,1.57,15.94,33150,3,10.31,12.71,15.26,17.95,21.29,21440,26430,31740,37330,44290,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,14850,3.9,18.277,1.14,15.66,32570,1,10.31,12.79,15.51,18.14,21.6,21450,26600,32250,37740,44930,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9011,Computer Operators,detailed,380,9.7,0.462,0.84,18.16,37770,2.4,12.37,14.67,17.39,21.3,26.09,25720,30500,36170,44310,54260,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9021,Data Entry Keyers,detailed,2190,9.6,2.694,1.69,13.01,27060,2.2,9.12,10.94,13.08,14.81,17.23,18960,22760,27200,30800,35830,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9022,Word Processors and Typists,detailed,310,46.9,0.375,0.51,19.01,39540,6.5,11.11,13.86,19.73,23.86,27.09,23100,28820,41030,49640,56350,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9031,Desktop Publishers,detailed,70,29.9,0.087,0.71,17.68,36780,4.2,10.05,15.08,17.34,20.75,24.93,20900,31370,36060,43150,51860,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9041,Insurance Claims and Policy Processing Clerks,detailed,2060,16.3,2.537,1.46,17.66,36720,2.6,12.61,14.66,17.23,20.61,23.4,26220,30490,35830,42870,48670,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,900,11.6,1.113,1.42,14.14,29410,3.7,10.34,12.38,13.9,15.7,18.58,21500,25760,28920,32650,38660,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9061,"Office Clerks, General",detailed,24160,3.3,29.73,1.38,14.32,29790,2.3,8.43,10.11,13.26,17.37,22.01,17530,21030,27580,36130,45770,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9071,"Office Machine Operators, Except Computer",detailed,700,5.7,0.855,1.67,12.49,25990,4.6,8.14,9.34,11.66,15.58,18.21,16930,19420,24250,32400,37880,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9081,Proofreaders and Copy Markers,detailed,50,26,0.065,0.75,18.15,37760,6.1,12.32,13.7,17.03,22.24,26.76,25620,28490,35420,46260,55660,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9111,Statistical Assistants,detailed,270,5.7,0.332,2.91,21.7,45140,1.7,15.57,17.99,21.21,25.22,28.59,32390,37410,44120,52450,59480,,
TX,12420,"Austin-Round Rock-San Marcos, TX",43-9199,"Office and Administrative Support Workers, All Other",detailed,790,28.4,0.969,0.56,18.43,38330,3.7,11.08,13.29,19.04,22.39,26.81,23060,27650,39610,46560,55760,,
TX,12420,"Austin-Round Rock-San Marcos, TX",45-0000,"Farming, Fishing, and Forestry Occupations",major,380,28.7,0.467,0.14,11.58,24080,5.3,8.25,9.59,10.84,13.36,16.52,17150,19950,22560,27780,34360,,
TX,12420,"Austin-Round Rock-San Marcos, TX",45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,270,37.6,0.332,0.17,10.97,22820,6.9,8.15,9.46,10.64,12.27,14.68,16940,19680,22130,25520,30530,,
TX,12420,"Austin-Round Rock-San Marcos, TX",45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,70,49.3,0.085,0.38,11.42,23760,6.2,8.58,9.75,10.75,11.86,16.05,17840,20290,22350,24670,33390,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-0000,Construction and Extraction Occupations,major,29250,4.5,35.99,0.94,17.02,35400,1.7,10.1,12.13,15.43,20.31,27.12,21000,25230,32090,42240,56410,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,2790,7.4,3.431,0.98,25.74,53540,2.3,15.54,18.32,25.51,31.75,36.1,32330,38110,53060,66040,75080,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2021,Brickmasons and Blockmasons,detailed,180,25.6,0.222,0.51,17.95,37340,6.3,13.32,15.48,17.24,20.23,25.06,27710,32200,35860,42080,52130,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2031,Carpenters,detailed,2550,13.5,3.138,0.72,16.55,34420,3.7,10.57,12.84,16.04,18.22,22.69,21990,26710,33360,37900,47190,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2041,Carpet Installers,detailed,140,37,0.171,0.88,16.04,33370,10.6,8.64,12.55,17.09,20.23,21.87,17970,26110,35550,42080,45480,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2044,Tile and Marble Setters,detailed,**,**,**,**,14.27,29680,2.9,8.8,10.56,13.63,17.58,21.32,18310,21960,28350,36570,44340,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2051,Cement Masons and Concrete Finishers,detailed,900,23,1.111,1.07,14.51,30190,2.3,11.38,12.52,14.08,16.55,18.27,23670,26040,29300,34430,37990,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2061,Construction Laborers,detailed,6060,7.9,7.463,1.19,11.89,24730,1.2,8.95,10.06,11.47,13.53,15.22,18610,20930,23850,28140,31670,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,200,31.6,0.242,0.58,13.83,28770,5.7,9.8,11.06,13.69,16.27,17.95,20390,23010,28480,33840,37330,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,1830,12.1,2.251,0.88,16,33270,2.1,11.8,13.08,15.38,18.09,21.81,24540,27210,32000,37630,45360,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2081,Drywall and Ceiling Tile Installers,detailed,810,23.5,0.992,1.7,15.77,32810,1.7,12.31,13.81,15.77,17.45,18.54,25610,28720,32800,36300,38560,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2082,Tapers,detailed,70,38,0.082,0.7,13.78,28660,3.3,12.04,12.6,13.55,14.5,16.63,25040,26220,28180,30150,34590,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2111,Electricians,detailed,2860,11.8,3.524,0.88,20.33,42290,3.5,12.53,16.11,20.14,24.59,28.02,26060,33500,41900,51150,58270,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2121,Glaziers,detailed,350,39.1,0.426,1.31,17.05,35460,4,13.43,15.15,16.68,18.22,21.24,27930,31510,34700,37890,44190,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,**,**,**,**,13.71,28510,2.6,10.69,12.13,13.54,15.43,17.28,22240,25220,28170,32100,35940,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2141,"Painters, Construction and Maintenance",detailed,1360,16.9,1.673,1.18,13.2,27460,4.1,9.32,10.92,13.15,15.42,17.52,19390,22710,27360,32070,36440,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2151,Pipelayers,detailed,330,12,0.408,1.22,16.2,33700,4.1,11.73,13.35,16.04,18.89,21.51,24390,27770,33370,39300,44730,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,2440,24.2,3.009,1.15,22.29,46360,5.7,13.16,16.93,22.8,26.84,29.47,27370,35210,47420,55830,61300,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2161,Plasterers and Stucco Masons,detailed,340,36.3,0.422,2.61,15.93,33130,4.4,12.06,13.39,15.48,17.74,20.62,25080,27860,32200,36900,42900,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2171,Reinforcing Iron and Rebar Workers,detailed,220,25.5,0.268,2.28,15.63,32510,16.1,11.96,12.55,13.53,14.52,17.87,24880,26110,28150,30190,37180,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2181,Roofers,detailed,**,**,**,**,14.23,29590,3.3,10.61,12.2,14.03,16.34,17.87,22060,25380,29190,33990,37160,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2211,Sheet Metal Workers,detailed,680,16.8,0.842,0.82,19.67,40910,4.1,11.79,14.58,19.24,24.98,28.11,24520,30320,40010,51950,58460,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-2221,Structural Iron and Steel Workers,detailed,370,44,0.452,1.03,17.65,36700,4.3,12.56,15.3,16.94,19.53,24.83,26110,31820,35240,40610,51650,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,60,35.3,0.08,0.43,11.48,23880,7.2,9.78,10.32,11.23,12.69,13.93,20340,21470,23360,26400,28970,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-3012,Helpers--Carpenters,detailed,70,23.3,0.087,0.32,14.22,29590,2.2,11.99,12.74,13.98,15.72,17.5,24950,26490,29070,32690,36410,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-3013,Helpers--Electricians,detailed,650,36.3,0.805,1.76,13.16,27370,3.3,9.62,10.66,12.88,15.54,17.51,20000,22170,26780,32320,36420,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,**,**,**,**,11.84,24620,5.3,8.46,10.04,12.27,13.79,14.68,17590,20880,25520,28680,30540,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,370,20.7,0.459,1.29,12.21,25410,4.6,8.33,9.83,12.22,14.56,16.82,17330,20440,25420,30290,34980,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-4011,Construction and Building Inspectors,detailed,460,16.6,0.566,0.83,22.38,46550,3.2,15.54,17.67,23.07,26.71,28.79,32320,36750,47990,55560,59890,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-4051,Highway Maintenance Workers,detailed,370,6.7,0.454,0.42,17.26,35910,2.9,12.26,14.66,17,20.08,22.5,25510,30500,35360,41770,46790,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-4099,"Construction and Related Workers, All Other",detailed,**,**,**,**,14.04,29200,6.9,9.7,11.37,13.84,16.3,17.91,20180,23660,28780,33900,37260,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-5013,"Service Unit Operators, Oil, Gas, and Mining",detailed,**,**,**,**,19.92,41430,5.3,11.76,13.42,16.77,22.37,33.9,24470,27920,34880,46530,70510,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-5021,"Earth Drillers, Except Oil and Gas",detailed,**,**,**,**,16.66,34660,2.9,12.53,13.97,16.22,18.55,22.23,26070,29050,33730,38580,46230,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-5041,Continuous Mining Machine Operators,detailed,90,41.8,0.11,1.05,17.27,35920,8.2,10.23,11.95,16.06,20.34,27.89,21270,24850,33400,42310,58010,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-5042,Mine Cutting and Channeling Machine Operators,detailed,**,**,**,**,13.84,28790,14.6,9.67,10.29,11.33,16.9,21.93,20110,21400,23560,35150,45610,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-5051,"Rock Splitters, Quarry",detailed,40,43.4,0.046,1.34,14.22,29580,5.7,9.11,10.78,13.03,16.66,21.37,18960,22420,27100,34650,44450,,
TX,12420,"Austin-Round Rock-San Marcos, TX",47-5071,"Roustabouts, Oil and Gas",detailed,**,**,**,**,15.42,32070,10,9.64,11.86,15.06,18.32,22.07,20050,24680,31330,38110,45900,,
