PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
TX,12420,"Austin-Round Rock-San Marcos, TX",11-3051,Industrial Production Managers,detailed,580,9.8,0.684,0.55,45.02,93650,4.6,20.11,26.54,40.45,56.39,78.99,41820,55190,84130,117290,164290,,
TX,12420,"Austin-Round Rock-San Marcos, TX",11-3061,Purchasing Managers,detailed,330,13,0.383,0.73,58.63,121950,4.7,31.16,41.38,54.24,68.71,#,64800,86060,112820,142920,#,,
TX,12420,"Austin-Round Rock-San Marcos, TX",11-3071,"Transportation, Storage, and Distribution Managers",detailed,470,15.1,0.554,0.72,49.55,103060,4.4,26.26,32.57,42.51,60.05,76.36,54630,67740,88410,124910,158840,,
TX,12420,"Austin-Round Rock-San Marcos, TX",11-3111,Compensation and Benefits Managers,detailed,70,12.5,0.087,0.65,69.39,144330,8.5,39.02,42.92,53.95,#,#,81150,89270,112210,#,#,,
TX,12420,"Austin-Round Rock-San Marcos, TX",11-3121,Human Resources Managers,detailed,580,6.6,0.679,0.81,57.53,119660,4.5,32.99,40.1,49.86,66.23,#,68620,83410,103710,137770,#,,
TX,12420,"Austin-Round Rock-San Marcos, TX",11-3131,Training and Development Managers,detailed,120,13.6,0.139,0.65,50.98,106040,3.8,32.37,40.35,48.7,57.7,74.39,67320,83920,101300,120020,154740,,
TX,12420,"Austin-Round Rock-San Marcos, TX",11-9021,Construction Managers,detailed,2300,12,2.693,1.67,40.9,85060,6.6,24.2,30.25,36.95,45.42,58.1,50340,62920,76850,94480,120860,,
TX,12420,"Austin-Round Rock-San Marcos, TX",11-9031,"Education Administrators, Preschool and Childcare Center/Program",detailed,340,42,0.395,1.1,16.79,34930,10.3,10.21,11.13,13.68,22.74,27.7,21240,23140,28450,47310,57630,,
TX,12420,"Austin-Round Rock-San Marcos, TX",11-9032,"Education Administrators, Elementary and Secondary School",detailed,1640,5.2,1.916,1.12,*,74240,1.4,*,*,*,*,*,51910,61870,72430,87100,100800,TRUE,
TX,12420,"Austin-Round Rock-San Marcos, TX",11-9033,"Education Administrators, Postsecondary",detailed,480,35,0.559,0.59,56.67,117880,12.5,26.57,34.01,47.2,73.71,#,55260,70740,98170,153320,#,,
TX,12420,"Austin-Round Rock-San Marcos, TX",11-9039,"Education Administrators, All Other",detailed,130,21.6,0.151,0.65,45.27,94150,7.7,23.67,30.44,41.06,58.17,77.48,49220,63310,85400,120980,161150,,
TX,12420,"Austin-Round Rock-San Marcos, TX",11-9041,Architectural and Engineering Managers,detailed,1530,18,1.789,1.29,67.87,141170,3.6,42.56,52.46,65.18,79.06,#,88520,109110,135580,164450,#,,
TX,12420,"Austin-Round Rock-San Marcos, TX",11-9051,Food Service Managers,detailed,1510,17,1.771,1.23,26.61,55340,6,15.36,19.1,24.37,31.59,38.66,31960,39730,50690,65710,80410,,
TX,12420,"Austin-Round Rock-San Marcos, TX",11-9081,Lodging Managers,detailed,**,**,**,**,36.41,75730,6.9,19.07,25.37,40.34,44.16,46.47,39670,52770,83910,91860,96650,,
TX,12420,"Austin-Round Rock-San Marcos, TX",11-9111,Medical and Health Services Managers,detailed,1400,6.7,1.643,0.73,44.07,91660,3.2,27.58,32.57,39.37,49.07,66.97,57370,67740,81890,102070,139290,,
TX,12420,"Austin-Round Rock-San Marcos, TX",11-9121,Natural Sciences Managers,detailed,240,20.6,0.281,0.72,60.44,125710,4.6,40.3,48.55,58.87,68.4,80.99,83830,100990,122460,142280,168460,,
TX,12420,"Austin-Round Rock-San Marcos, TX",11-9131,Postmasters and Mail Superintendents,detailed,30,0,0.035,0.26,37.86,78740,1.9,29.13,33.72,38.8,40.82,44.61,60590,70130,80710,84900,92790,,
TX,12420,"Austin-Round Rock-San Marcos, TX",11-9141,"Property, Real Estate, and Community Association Managers",detailed,1160,10.6,1.36,1.09,34.81,72410,6.7,19.07,21.44,27.19,42.19,57.71,39660,44600,56560,87760,120040,,
TX,12420,"Austin-Round Rock-San Marcos, TX",11-9151,Social and Community Service Managers,detailed,570,9.6,0.668,0.77,31.73,66010,2.7,20.71,25.07,30.86,36.32,44.45,43070,52150,64180,75540,92460,,
TX,12420,"Austin-Round Rock-San Marcos, TX",11-9161,Emergency Management Directors,detailed,110,3,0.131,1.78,32.93,68500,3.4,20.54,24.61,30.03,41.21,48.49,42720,51200,62460,85730,100860,,
TX,12420,"Austin-Round Rock-San Marcos, TX",11-9199,"Managers, All Other",detailed,950,9.5,1.116,0.43,53.2,110650,3.5,27.63,35.24,50.61,62.94,81.74,57470,73290,105270,130920,170030,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-0000,Business and Financial Operations Occupations,major,52730,2.6,61.676,1.23,33.14,68920,1.7,16.96,21.64,29.09,39.86,54.65,35280,45020,60510,82900,113680,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-1022,"Wholesale and Retail Buyers, Except Farm Products",detailed,640,13.6,0.748,0.88,28.24,58750,6,13.58,17.42,24.17,36.09,52.67,28250,36240,50280,75060,109550,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",detailed,1950,8.3,2.286,1.07,26.7,55530,1.5,16.96,20.46,25.28,31.22,38.46,35280,42550,52570,64930,79990,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,1800,8.7,2.111,1.02,26.79,55730,3.6,17.69,20.45,24.5,31.96,38.63,36810,42540,50960,66480,80360,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-1032,"Insurance Appraisers, Auto Damage",detailed,250,16.7,0.289,2.91,29.96,62320,2.4,20.26,22.83,29.27,36.35,42.56,42150,47480,60880,75610,88530,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-1041,Compliance Officers,detailed,1730,8.7,2.029,1.14,30.05,62510,3.9,17,20.47,26.28,36.98,48.24,35360,42580,54660,76910,100350,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-1051,Cost Estimators,detailed,1200,11.3,1.4,0.92,34.51,71780,5.3,19.04,22.68,30.34,41.45,55.76,39610,47180,63110,86210,115980,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-1071,Human Resources Specialists,detailed,4180,3.5,4.889,1.52,30.11,62640,6.4,15.36,19.83,25.42,33.93,45.39,31940,41240,52870,70580,94410,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-1075,Labor Relations Specialists,detailed,130,44.2,0.146,0.25,31.51,65550,7.5,16.97,26.33,33.12,37.87,44.18,35310,54760,68900,78760,91900,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-1081,Logisticians,detailed,980,11.1,1.14,1.26,42.14,87650,4.2,24.65,29.57,37.71,49.66,74.46,51270,61510,78430,103290,154880,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-1111,Management Analysts,detailed,3250,8.1,3.8,0.89,47.2,98170,4.9,23.67,30.92,41.01,57.25,81.16,49240,64320,85290,119090,168820,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-1121,"Meeting, Convention, and Event Planners",detailed,820,8,0.954,1.72,23.5,48880,2.4,14.85,17.42,22.59,28.07,34.05,30890,36230,46980,58390,70820,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-1131,Fundraisers,detailed,390,9.3,0.46,1.21,25.5,53050,3,15.58,18.42,24.14,30.97,39.89,32400,38310,50210,64410,82980,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,810,18,0.945,1.54,25.71,53490,4.9,15.63,18.13,21.87,29.64,42.14,32500,37710,45490,61640,87650,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-1151,Training and Development Specialists,detailed,2450,5.8,2.869,1.7,28.15,58550,2.4,16.22,20.05,26.33,34.55,44.12,33740,41700,54760,71860,91780,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-1161,Market Research Analysts and Marketing Specialists,detailed,3550,6.1,4.157,1.28,37.88,78780,4.4,18.44,24.71,36.5,48.59,62.85,38350,51390,75910,101060,130720,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-1199,"Business Operations Specialists, All Other",detailed,6050,6.1,7.072,1,36.13,75150,2.1,17.93,24.46,32.83,44.15,58.56,37290,50890,68280,91830,121810,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-2011,Accountants and Auditors,detailed,9910,5.4,11.59,1.32,32.18,66940,1.8,18,22.48,29.3,38.54,51.13,37440,46760,60950,80160,106340,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-2021,Appraisers and Assessors of Real Estate,detailed,360,37,0.415,0.91,34.32,71390,11,21.67,26.24,31.8,46.35,53.48,45070,54580,66150,96400,111230,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-2031,Budget Analysts,detailed,570,2.3,0.667,1.51,29.37,61090,1.5,20.59,23.87,28.08,34.1,40.78,42830,49650,58410,70930,84820,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-2041,Credit Analysts,detailed,350,18.9,0.413,0.82,35.09,72980,6.1,19.55,25.46,32.72,41.48,55.74,40660,52960,68050,86270,115930,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-2051,Financial Analysts,detailed,2590,9.9,3.028,1.6,43.99,91510,3.4,24.14,30.41,38.75,53.02,71.01,50210,63260,80600,110290,147710,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-2052,Personal Financial Advisors,detailed,1290,10.7,1.513,1.09,40.82,84900,10.8,16.21,23.95,31.5,43.79,86.33,33720,49820,65520,91090,179560,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-2053,Insurance Underwriters,detailed,740,21.5,0.868,1.24,32.7,68020,3.1,18.66,23.87,32.06,39.75,46.77,38800,49640,66680,82680,97290,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-2061,Financial Examiners,detailed,240,5.5,0.282,1.22,38.51,80100,7.2,21.83,27.33,34.39,47.51,60.78,45410,56850,71530,98820,126430,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-2071,Credit Counselors,detailed,220,23.5,0.253,1.21,19.22,39980,4.5,12.47,13.74,17.2,23.02,28.96,25930,28580,35790,47870,60250,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-2072,Loan Officers,detailed,2200,18.8,2.574,1.13,32.41,67410,5,17.96,21.85,29.5,35.36,53.14,37350,45450,61360,73540,110530,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,2100,0,2.451,5.02,20.76,43170,2.5,15.06,17.07,19.28,23.01,26.84,31320,35500,40100,47850,55840,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-2082,Tax Preparers,detailed,500,35.3,0.581,1.14,15.7,32660,12.5,9.86,10.78,12.93,17.06,31.49,20510,22430,26890,35480,65490,,
TX,12420,"Austin-Round Rock-San Marcos, TX",13-2099,"Financial Specialists, All Other",detailed,1450,13,1.699,1.53,29.79,61960,4.8,16.91,20.63,27.37,35.28,47.2,35180,42910,56930,73380,98180,,
TX,12420,"Austin-Round Rock-San Marcos, TX",15-0000,Computer and Mathematical Occupations,major,50370,3.8,58.921,2.11,39.22,81570,1.8,19.52,26.27,36.98,50.15,63.68,40600,54640,76910,104310,132460,,
TX,12420,"Austin-Round Rock-San Marcos, TX",15-1111,Computer and Information Research Scientists,detailed,190,17.9,0.218,1.19,57.74,120090,5.6,28.4,42.73,57.03,77.19,86.24,59080,88870,118630,160560,179380,,
TX,12420,"Austin-Round Rock-San Marcos, TX",15-1121,Computer Systems Analysts,detailed,8720,7.4,10.195,2.67,39.12,81370,3.7,21.48,28.43,36.45,47.14,61.52,44670,59130,75830,98050,127950,,
TX,12420,"Austin-Round Rock-San Marcos, TX",15-1122,Information Security Analysts,detailed,720,43.9,0.836,1.42,44.02,91550,1.8,25.93,33.82,46.21,54.44,59.89,53930,70350,96110,113230,124560,,
TX,12420,"Austin-Round Rock-San Marcos, TX",15-1131,Computer Programmers,detailed,3250,11.1,3.807,1.62,41.66,86660,4.4,24.32,30.59,38.08,49.91,68.33,50580,63630,79210,103810,142130,,
TX,12420,"Austin-Round Rock-San Marcos, TX",15-1132,"Software Developers, Applications",detailed,9610,9.6,11.241,2.32,46.69,97110,1.9,27.72,36.14,45.79,56.51,68.69,57660,75180,95240,117550,142870,,
TX,12420,"Austin-Round Rock-San Marcos, TX",15-1133,"Software Developers, Systems Software",detailed,6130,6.9,7.168,2.54,48.44,100760,2.2,26.39,37.34,48.69,59.27,69.87,54900,77670,101270,123290,145340,,
TX,12420,"Austin-Round Rock-San Marcos, TX",15-1134,Web Developers,detailed,1560,11.2,1.822,2.14,30.13,62660,3.2,17.82,23.1,29.93,35.84,43.99,37060,48050,62260,74540,91490,,
TX,12420,"Austin-Round Rock-San Marcos, TX",15-1141,Database Administrators,detailed,1650,12.6,1.93,2.23,36.59,76100,1.7,20.89,27.64,35.13,44.72,55.31,43450,57490,73070,93010,115050,,
TX,12420,"Austin-Round Rock-San Marcos, TX",15-1142,Network and Computer Systems Administrators,detailed,3470,9.2,4.059,1.49,34.41,71570,1.7,19.02,25.13,32.76,41.94,53.4,39560,52270,68130,87230,111070,,
TX,12420,"Austin-Round Rock-San Marcos, TX",15-1143,Computer Network Architects,detailed,1890,11.1,2.213,2.08,56.57,117670,3.3,32.6,43.85,54.91,66.61,80.57,67800,91210,114210,138550,167590,,
TX,12420,"Austin-Round Rock-San Marcos, TX",15-1151,Computer User Support Specialists,detailed,7950,10.6,9.299,2.28,23.74,49370,2.9,12.8,16.67,21.56,28.99,36.8,26620,34670,44840,60310,76540,,
TX,12420,"Austin-Round Rock-San Marcos, TX",15-1152,Computer Network Support Specialists,detailed,2340,10,2.738,2.2,29.21,60750,3.7,18.04,22.19,27.64,34.62,43.63,37530,46160,57500,72010,90760,,
TX,12420,"Austin-Round Rock-San Marcos, TX",15-1199,"Computer Occupations, All Other",detailed,1530,8.7,1.786,1.21,41.5,86320,2.6,23.5,34.19,42.52,49.59,55.79,48880,71110,88430,103150,116040,,
TX,12420,"Austin-Round Rock-San Marcos, TX",15-2011,Actuaries,detailed,140,28.6,0.161,1.06,67.68,140770,24.2,26.54,32.84,47.09,#,#,55200,68310,97950,#,#,,
TX,12420,"Austin-Round Rock-San Marcos, TX",15-2031,Operations Research Analysts,detailed,1020,16.9,1.189,2.17,38.66,80420,4.8,21.22,26.87,37.04,45.93,57.37,44130,55890,77040,95530,119340,,
TX,12420,"Austin-Round Rock-San Marcos, TX",15-2041,Statisticians,detailed,190,29.9,0.219,1.16,39.38,81910,3.6,19.76,30.92,41.38,50.27,56.44,41110,64310,86070,104560,117390,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-0000,Architecture and Engineering Occupations,major,25690,10,30.051,1.67,39.13,81400,2.4,19.2,26.26,36.31,49.25,63.46,39930,54620,75520,102440,131990,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-1011,"Architects, Except Landscape and Naval",detailed,800,27.3,0.932,1.47,34.29,71330,5.2,20.41,25.53,33.1,41.15,45.65,42460,53110,68860,85600,94960,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-1012,Landscape Architects,detailed,**,**,**,**,26.9,55960,4.5,17.18,20.47,25.66,31.91,38.95,35730,42570,53370,66380,81020,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-1021,Cartographers and Photogrammetrists,detailed,180,12.7,0.213,2.5,21.41,44530,13.6,12.66,15.49,18.79,23.86,34.62,26340,32220,39090,49620,72010,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-1022,Surveyors,detailed,420,20.4,0.49,1.57,28.63,59540,5.6,15.98,18.43,25.96,37.45,45.7,33240,38330,54010,77900,95060,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-2031,Biomedical Engineers,detailed,110,17.9,0.127,0.85,52.83,109880,4.3,30.72,35.53,47.08,71.11,85.76,63900,73890,97920,147920,178390,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-2051,Civil Engineers,detailed,2330,9.8,2.72,1.38,42.83,89090,3,28.95,33.53,40.56,50.24,63.43,60210,69740,84360,104500,131930,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-2061,Computer Hardware Engineers,detailed,3750,25.5,4.386,7.49,48.64,101180,2.6,32.22,37.2,46.08,56.67,70.05,67030,77370,95850,117880,145700,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-2071,Electrical Engineers,detailed,2400,13.6,2.812,2.22,47.89,99610,4.1,30.21,35.09,44.85,57.22,71.2,62830,72990,93300,119020,148090,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-2072,"Electronics Engineers, Except Computer",detailed,1440,16.4,1.688,1.65,49.58,103130,4.8,31.02,37.8,49.28,60.04,70.44,64530,78620,102510,124890,146510,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-2081,Environmental Engineers,detailed,260,46.7,0.305,0.76,*,*,*,*,*,*,*,*,*,*,*,*,*,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,60,21.2,0.075,0.42,38.81,80720,5.9,18.17,27.64,39.28,45.67,63.61,37790,57500,81700,95000,132300,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-2112,Industrial Engineers,detailed,1020,12.8,1.198,0.69,43.27,90010,3,28.37,34.31,42.08,51.67,61.69,59000,71360,87520,107480,128320,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-2141,Mechanical Engineers,detailed,1390,16.5,1.626,0.83,41.3,85910,2.9,25.93,32.3,39.7,49.3,57.22,53930,67170,82570,102550,119020,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-2171,Petroleum Engineers,detailed,480,44.2,0.556,2.11,72.51,150830,5.8,39.34,49.9,64.83,88.72,#,81820,103790,134850,184550,#,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-2199,"Engineers, All Other",detailed,570,14.8,0.672,0.74,50.58,105200,4.8,31.52,38.55,48.86,57.84,70.34,65550,80180,101620,120320,146300,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-3011,Architectural and Civil Drafters,detailed,1060,22.2,1.245,1.86,25.21,52450,3.7,16.21,19.82,24.27,28.16,34.64,33710,41230,50490,58580,72050,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-3012,Electrical and Electronics Drafters,detailed,560,24.8,0.653,2.92,30.45,63340,8.9,14.4,20.95,28.23,39.47,49.8,29960,43570,58710,82090,103590,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-3013,Mechanical Drafters,detailed,110,30.1,0.124,0.26,25.85,53760,6.9,17.67,19.97,23,29.4,35.71,36760,41540,47840,61160,74280,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-3019,"Drafters, All Other",detailed,80,22.6,0.095,0.85,28.17,58590,8.4,18.24,20.35,24,34.74,44.45,37940,42330,49930,72250,92450,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-3022,Civil Engineering Technicians,detailed,1370,10.4,1.608,3.05,24.74,51450,2.2,17.05,19.98,23.96,28.89,34.32,35470,41560,49840,60080,71380,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-3023,Electrical and Electronics Engineering Technicians,detailed,4580,31.4,5.362,5.04,31.54,65610,7.8,17.9,22.18,29.56,39.49,50.51,37230,46140,61480,82150,105050,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-3024,Electro-Mechanical Technicians,detailed,40,13.7,0.05,0.42,26.56,55250,5.3,18.43,20.8,26.16,32.3,35.99,38330,43250,54400,67170,74850,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-3025,Environmental Engineering Technicians,detailed,90,36.3,0.108,0.8,28.19,58640,10.5,14.68,17.95,22.76,38.39,49.18,30530,37330,47330,79840,102300,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-3026,Industrial Engineering Technicians,detailed,220,32.7,0.256,0.49,27.13,56420,4.4,16.96,23.09,26.48,31.52,37.7,35280,48020,55090,65570,78410,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-3027,Mechanical Engineering Technicians,detailed,470,30.5,0.551,1.59,22.24,46260,4.5,15.08,16.97,21.18,27,32.65,31360,35310,44050,56160,67920,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-3029,"Engineering Technicians, Except Drafters, All Other",detailed,510,29.9,0.601,1.21,33.4,69470,4.7,17.68,24.93,31.36,41.08,53.19,36780,51860,65230,85450,110640,,
TX,12420,"Austin-Round Rock-San Marcos, TX",17-3031,Surveying and Mapping Technicians,detailed,830,17.7,0.974,2.69,18.33,38130,3.3,11.54,13.93,17.04,22.02,27.82,24010,28970,35450,45800,57870,,
TX,12420,"Austin-Round Rock-San Marcos, TX",19-0000,"Life, Physical, and Social Science Occupations",major,7410,5.5,8.668,1.01,28.25,58770,3,13.55,18.91,25.64,34.83,46.01,28190,39340,53330,72460,95700,,
TX,12420,"Austin-Round Rock-San Marcos, TX",19-1012,Food Scientists and Technologists,detailed,60,44.1,0.071,0.62,28.1,58440,13.6,13.42,16.23,25.85,36,49.07,27910,33750,53770,74890,102060,,
TX,12420,"Austin-Round Rock-San Marcos, TX",19-1021,Biochemists and Biophysicists,detailed,40,26.2,0.044,0.2,41.03,85340,8,22.64,30.23,34.62,48.8,68.34,47090,62870,72010,101490,142150,,
TX,12420,"Austin-Round Rock-San Marcos, TX",19-1022,Microbiologists,detailed,160,18.9,0.19,1.26,22.43,46660,9.6,15.68,17,19.54,23.79,28.63,32610,35370,40640,49480,59550,,
TX,12420,"Austin-Round Rock-San Marcos, TX",19-1023,Zoologists and Wildlife Biologists,detailed,**,**,**,**,28.64,59560,2.6,18.83,22.81,28.32,35.12,41.81,39170,47450,58900,73050,86970,,
TX,12420,"Austin-Round Rock-San Marcos, TX",19-1029,"Biological Scientists, All Other",detailed,60,0.7,0.064,0.26,32.17,66910,1.5,22.82,27.37,32.38,36.39,43.51,47460,56940,67350,75690,90490,,
TX,12420,"Austin-Round Rock-San Marcos, TX",19-1031,Conservation Scientists,detailed,410,1.9,0.48,3.42,26.79,55730,1.5,18.71,21.85,26.36,31.46,35.65,38910,45460,54820,65440,74150,,
TX,12420,"Austin-Round Rock-San Marcos, TX",19-1041,Epidemiologists,detailed,60,2.8,0.074,1.83,26.95,56050,2.4,21.09,23.91,26.72,30.18,34.2,43870,49730,55570,62770,71140,,
TX,12420,"Austin-Round Rock-San Marcos, TX",19-1042,"Medical Scientists, Except Epidemiologists",detailed,520,8.7,0.612,0.78,37.33,77650,2.8,22.69,27.49,36,46,54.61,47200,57170,74880,95690,113590,,
TX,12420,"Austin-Round Rock-San Marcos, TX",19-2012,Physicists,detailed,120,4.9,0.14,1.07,44.79,93170,12.8,24.25,27.5,38.55,58.35,72.54,50450,57200,80180,121370,150870,,
TX,12420,"Austin-Round Rock-San Marcos, TX",19-2031,Chemists,detailed,340,12.3,0.392,0.59,29.93,62250,4.7,19.26,22.54,26.87,34.94,45.86,40070,46880,55890,72680,95380,,
TX,12420,"Austin-Round Rock-San Marcos, TX",19-2032,Materials Scientists,detailed,**,**,**,**,39.34,81830,5.7,26.14,30.82,35.44,45.99,63.8,54380,64110,73710,95670,132710,,
TX,12420,"Austin-Round Rock-San Marcos, TX",19-2041,"Environmental Scientists and Specialists, Including Health",detailed,850,13.8,0.991,1.5,30.65,63740,5.3,19.17,21.57,27.48,35.94,47.3,39870,44870,57160,74760,98380,,
TX,12420,"Austin-Round Rock-San Marcos, TX",19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,460,15.4,0.536,2.05,38.33,79730,3.8,24.65,29.08,34.39,42.33,64.33,51260,60490,71540,88050,133800,,
TX,12420,"Austin-Round Rock-San Marcos, TX",19-2043,Hydrologists,detailed,130,20.4,0.151,3.06,31.36,65220,2.1,20.6,25.02,30.35,36.02,45.9,42850,52040,63140,74920,95480,,
TX,12420,"Austin-Round Rock-San Marcos, TX",19-3011,Economists,detailed,60,5.7,0.067,0.52,25.84,53760,3.4,19.08,20.36,22.5,28.52,37.21,39680,42350,46790,59320,77390,,
TX,12420,"Austin-Round Rock-San Marcos, TX",19-3022,Survey Researchers,detailed,510,45.2,0.593,4.53,16.36,34030,23.3,7.84,8.54,10.12,20.53,37.24,16310,17770,21040,42690,77470,,
TX,12420,"Austin-Round Rock-San Marcos, TX",19-3031,"Clinical, Counseling, and School Psychologists",detailed,520,10.6,0.603,0.77,30.12,62650,7.3,18.03,22.39,26.81,33.58,43.06,37500,46580,55760,69850,89570,,
