PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
TX,12420,"Austin-Round Rock, TX",11-3071,"Transportation, Storage, and Distribution Managers",detailed,680,39.7,0.686,0.82,45.88,95430,10.7,20.43,23.15,37.98,52.91,88.12,42490,48150,79010,110050,183290,,
TX,12420,"Austin-Round Rock, TX",11-3111,Compensation and Benefits Managers,detailed,50,13,0.055,0.5,66.24,137790,10.2,32.62,41.42,55.96,81.53,#,67860,86150,116400,169580,#,,
TX,12420,"Austin-Round Rock, TX",11-3121,Human Resources Managers,detailed,560,6,0.56,0.59,63.92,132960,4.2,33.59,41.36,56.69,74.41,#,69860,86020,117920,154760,#,,
TX,12420,"Austin-Round Rock, TX",11-3131,Training and Development Managers,detailed,160,15.4,0.157,0.65,56.72,117970,4.3,31.33,41.19,51,67.03,89.23,65160,85670,106090,139430,185600,,
TX,12420,"Austin-Round Rock, TX",11-9021,Construction Managers,detailed,2220,9.7,2.226,1.2,45.07,93740,2.9,27.84,33.6,41.49,52.8,65.84,57910,69900,86300,109820,136940,,
TX,12420,"Austin-Round Rock, TX",11-9031,"Education Administrators, Preschool and Childcare Center/Program",detailed,250,22.9,0.255,0.74,22.72,47260,10.1,13.33,15,21.8,26.1,31.8,27730,31210,45350,54300,66150,,
TX,12420,"Austin-Round Rock, TX",11-9032,"Education Administrators, Elementary and Secondary School",detailed,1700,7.3,1.709,0.97,*,84230,2.8,*,*,*,*,*,58910,68630,80120,96350,111790,TRUE,
TX,12420,"Austin-Round Rock, TX",11-9033,"Education Administrators, Postsecondary",detailed,410,5.9,0.413,0.41,65.55,136350,10.2,33.04,40.34,57.61,78.81,#,68730,83900,119830,163930,#,,
TX,12420,"Austin-Round Rock, TX",11-9039,"Education Administrators, All Other",detailed,210,20,0.206,0.81,39.09,81310,6.7,20.46,22.85,33.97,48.49,63.89,42550,47540,70670,100860,132890,,
TX,12420,"Austin-Round Rock, TX",11-9041,Architectural and Engineering Managers,detailed,1110,14.9,1.115,0.88,77.58,161370,2.7,51.46,59.99,73.34,89.29,#,107030,124770,152540,185720,#,,
TX,12420,"Austin-Round Rock, TX",11-9051,Food Service Managers,detailed,1040,17.5,1.048,0.72,30.69,63830,2.8,20.88,24.1,28.67,35.15,45.56,43430,50130,59640,73120,94760,,
TX,12420,"Austin-Round Rock, TX",11-9081,Lodging Managers,detailed,150,26.1,0.15,0.58,32.67,67950,8.9,13.84,19.72,27.85,43.34,56,28790,41020,57930,90140,116480,,
TX,12420,"Austin-Round Rock, TX",11-9111,Medical and Health Services Managers,detailed,1590,9,1.6,0.66,51.7,107530,3.7,26.04,34.52,45.48,59.77,84.21,54170,71800,94610,124320,175150,,
TX,12420,"Austin-Round Rock, TX",11-9121,Natural Sciences Managers,detailed,160,22.7,0.165,0.42,64.9,134990,14.7,26.6,41.59,54.06,75.49,#,55320,86500,112440,157020,#,,
TX,12420,"Austin-Round Rock, TX",11-9141,"Property, Real Estate, and Community Association Managers",detailed,1330,13.8,1.339,1.02,38.72,80540,8,15.03,21.27,30.74,52.64,68.57,31250,44240,63950,109500,142620,,
TX,12420,"Austin-Round Rock, TX",11-9151,Social and Community Service Managers,detailed,400,10.1,0.396,0.4,33.87,70440,4.5,20.22,25.41,29.77,38.38,49.42,42070,52860,61920,79820,102780,,
TX,12420,"Austin-Round Rock, TX",11-9161,Emergency Management Directors,detailed,80,4.8,0.082,1.23,33.28,69230,3.5,21.11,26.7,32.76,37.54,47.68,43900,55530,68140,78080,99180,,
TX,12420,"Austin-Round Rock, TX",11-9199,"Managers, All Other",detailed,1120,7.5,1.12,0.37,55.04,114480,2.3,31.12,42.31,53.6,64.85,79.73,64730,88000,111480,134890,165840,,
TX,12420,"Austin-Round Rock, TX",13-0000,Business and Financial Operations Occupations,major,61340,2.9,61.557,1.17,36.15,75200,1.1,19.31,24.15,31.81,43.23,57.89,40170,50240,66170,89920,120410,,
TX,12420,"Austin-Round Rock, TX",13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",detailed,50,30.4,0.048,0.45,33.19,69030,5.7,22.03,30.79,34.32,37.66,42.75,45830,64040,71380,78340,88920,,
TX,12420,"Austin-Round Rock, TX",13-1020,Buyers and Purchasing Agents,detailed,3190,6.6,3.205,1.1,31.27,65040,2.4,17.62,22.59,28.8,36.54,48.6,36650,46980,59890,76010,101080,,
TX,12420,"Austin-Round Rock, TX",13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,1930,12.6,1.941,0.98,27.88,57980,5.1,18.67,21.27,25.71,33.27,39.64,38840,44240,53470,69200,82450,,
TX,12420,"Austin-Round Rock, TX",13-1041,Compliance Officers,detailed,1550,4.4,1.554,0.77,33.29,69240,4.3,19.83,23.54,29.64,39.4,52.48,41240,48960,61660,81940,109160,,
TX,12420,"Austin-Round Rock, TX",13-1051,Cost Estimators,detailed,1640,9.7,1.641,1.11,35.17,73150,3.1,20.25,25.71,33.87,41.73,53.22,42120,53480,70440,86790,110700,,
TX,12420,"Austin-Round Rock, TX",13-1071,Human Resources Specialists,detailed,5280,6.4,5.3,1.36,33.19,69030,4.7,18.81,22.76,28.3,36.82,48.97,39120,47330,58870,76570,101860,,
TX,12420,"Austin-Round Rock, TX",13-1075,Labor Relations Specialists,detailed,330,46.3,0.329,0.6,37.65,78300,9.8,20.6,23.46,35.22,46,57.4,42850,48810,73260,95690,119380,,
TX,12420,"Austin-Round Rock, TX",13-1081,Logisticians,detailed,1290,16.9,1.294,1.15,42.79,89010,2.2,24.63,31.81,41.01,50.98,62.65,51230,66170,85300,106030,130300,,
TX,12420,"Austin-Round Rock, TX",13-1111,Management Analysts,detailed,4140,13.2,4.153,0.9,46.04,95760,4.4,25.28,32.08,41.55,51.27,76.77,52580,66730,86420,106630,159680,,
TX,12420,"Austin-Round Rock, TX",13-1121,"Meeting, Convention, and Event Planners",detailed,1020,10.9,1.019,1.42,29.57,61510,5,14.85,19.94,26.09,32.68,44.36,30890,41470,54270,67980,92270,,
TX,12420,"Austin-Round Rock, TX",13-1131,Fundraisers,detailed,440,14.7,0.445,0.87,28.26,58780,5,16.25,18.62,26.42,33.94,42.69,33800,38730,54960,70590,88790,,
TX,12420,"Austin-Round Rock, TX",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,710,9.1,0.715,1.27,29.45,61250,7.5,17.44,20.27,23.87,35.82,49.97,36270,42170,49650,74510,103940,,
TX,12420,"Austin-Round Rock, TX",13-1151,Training and Development Specialists,detailed,2480,7.1,2.491,1.27,30.14,62680,1.8,17.83,21.95,27.98,36.55,46.48,37090,45660,58200,76030,96680,,
TX,12420,"Austin-Round Rock, TX",13-1161,Market Research Analysts and Marketing Specialists,detailed,5280,13.4,5.3,1.27,40.74,84730,2.2,21.68,27.7,37.28,51.34,64.41,45080,57610,77540,106780,133980,,
TX,12420,"Austin-Round Rock, TX",13-1199,"Business Operations Specialists, All Other",detailed,7750,4.5,7.776,1.11,39.52,82210,2.6,19.36,26.52,35.87,47.63,64.19,40270,55170,74600,99080,133500,,
TX,12420,"Austin-Round Rock, TX",13-2011,Accountants and Auditors,detailed,11930,5.4,11.97,1.38,35.35,73520,3.4,20.56,24.88,31.86,41.96,52.04,42770,51750,66260,87280,108240,,
TX,12420,"Austin-Round Rock, TX",13-2021,Appraisers and Assessors of Real Estate,detailed,280,19.9,0.283,0.69,31.76,66050,10.5,19.4,23.16,27.99,39.75,52.32,40340,48180,58210,82690,108820,,
TX,12420,"Austin-Round Rock, TX",13-2031,Budget Analysts,detailed,740,4.4,0.74,1.93,33.9,70520,3,22.49,27.48,32.48,39.26,46.47,46780,57160,67570,81660,96650,,
TX,12420,"Austin-Round Rock, TX",13-2041,Credit Analysts,detailed,690,21.4,0.691,1.32,39.78,82740,5.1,22.62,27.23,33.19,46.9,68.07,47040,56640,69040,97550,141590,,
TX,12420,"Austin-Round Rock, TX",13-2051,Financial Analysts,detailed,2860,10,2.865,1.39,42.89,89210,3.9,24.26,29.48,39.07,48.9,67.87,50460,61310,81260,101720,141160,,
TX,12420,"Austin-Round Rock, TX",13-2052,Personal Financial Advisors,detailed,1030,15,1.03,0.73,44.11,91750,9.8,18,23.24,34.51,51.92,88.88,37430,48330,71780,108000,184860,,
TX,12420,"Austin-Round Rock, TX",13-2053,Insurance Underwriters,detailed,640,7.3,0.64,1.01,32.41,67410,3.5,19.81,23.94,30.15,38.67,48.42,41210,49800,62710,80440,100720,,
TX,12420,"Austin-Round Rock, TX",13-2061,Financial Examiners,detailed,300,14.9,0.3,0.81,41.58,86490,9.1,24.49,29.58,37.16,49.44,65.76,50950,61530,77300,102830,136770,,
TX,12420,"Austin-Round Rock, TX",13-2071,Credit Counselors,detailed,140,21.3,0.143,0.57,28.2,58650,8.5,14.78,17.92,23.31,38.7,50.95,30750,37270,48470,80490,105970,,
TX,12420,"Austin-Round Rock, TX",13-2072,Loan Officers,detailed,1340,22.2,1.341,0.62,42.97,89390,10,18.01,24.83,34,55.19,78.42,37460,51650,70730,114800,163120,,
TX,12420,"Austin-Round Rock, TX",13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,2190,0.3,2.194,5.52,21.77,45290,2.7,15.92,17.75,20.7,24.12,27.42,33100,36910,43050,50170,57030,,
TX,12420,"Austin-Round Rock, TX",13-2082,Tax Preparers,detailed,670,40.2,0.674,1.4,24.14,50220,9.8,15.88,19.45,22.2,27.05,31.75,33040,40450,46180,56270,66040,,
TX,12420,"Austin-Round Rock, TX",13-2099,"Financial Specialists, All Other",detailed,1390,12.4,1.396,1.58,35.01,72820,6.5,21.38,24.93,30.14,37.99,49.31,44470,51850,62700,79020,102560,,
TX,12420,"Austin-Round Rock, TX",15-0000,Computer and Mathematical Occupations,major,60070,5.4,60.276,2.02,43.47,90420,1.7,22.02,29.67,41.48,55.94,69.57,45800,61720,86280,116360,144710,,
TX,12420,"Austin-Round Rock, TX",15-1111,Computer and Information Research Scientists,detailed,670,42.1,0.671,3.43,50.61,105260,2.6,27.59,34.55,50.02,61.91,77.35,57390,71860,104040,128770,160880,,
TX,12420,"Austin-Round Rock, TX",15-1121,Computer Systems Analysts,detailed,10000,7.8,10.038,2.46,44.69,92960,4.2,26.72,32.68,41.07,52.49,69.09,55580,67980,85420,109170,143700,,
TX,12420,"Austin-Round Rock, TX",15-1122,Information Security Analysts,detailed,650,11.4,0.648,0.88,54.43,113220,3.2,34.11,42.09,52.04,68.89,79.06,70960,87540,108250,143280,164440,,
TX,12420,"Austin-Round Rock, TX",15-1131,Computer Programmers,detailed,3490,13.6,3.5,2.01,43.36,90190,4.1,25.27,32.24,41.37,54.81,66.12,52570,67050,86040,114010,137530,,
TX,12420,"Austin-Round Rock, TX",15-1132,"Software Developers, Applications",detailed,13680,9,13.729,2.3,50.69,105430,1.7,31.53,39.48,51.6,61.38,72.87,65580,82120,107330,127660,151560,,
TX,12420,"Austin-Round Rock, TX",15-1133,"Software Developers, Systems Software",detailed,6950,20.2,6.977,2.52,50.38,104800,3,26.81,35.87,49.53,63.25,77.2,55760,74610,103030,131570,160580,,
TX,12420,"Austin-Round Rock, TX",15-1134,Web Developers,detailed,1650,15.2,1.66,1.88,35.32,73470,3.8,18.23,26,34.31,43.62,55.75,37920,54070,71360,90730,115960,,
TX,12420,"Austin-Round Rock, TX",15-1141,Database Administrators,detailed,1630,15.1,1.631,2.05,44.3,92150,2.1,27.22,34.88,43.76,51.48,63.16,56630,72540,91010,107080,131370,,
TX,12420,"Austin-Round Rock, TX",15-1142,Network and Computer Systems Administrators,detailed,4210,18.1,4.228,1.61,44,91520,1.9,25.36,30.49,41.6,54.27,70.94,52740,63420,86530,112890,147560,,
TX,12420,"Austin-Round Rock, TX",15-1143,Computer Network Architects,detailed,2120,11.8,2.126,1.92,58.97,122660,3,34.7,45.43,58.91,71.38,80.26,72170,94480,122530,148470,166940,,
TX,12420,"Austin-Round Rock, TX",15-1151,Computer User Support Specialists,detailed,7530,6.9,7.558,1.76,24.28,50510,2.3,14.67,17.4,22.44,28.92,38.08,30510,36190,46680,60150,79210,,
TX,12420,"Austin-Round Rock, TX",15-1152,Computer Network Support Specialists,detailed,2430,7.8,2.436,1.86,30.03,62460,2.8,19.09,22.61,28.53,35.62,43.85,39710,47030,59350,74090,91200,,
TX,12420,"Austin-Round Rock, TX",15-1199,"Computer Occupations, All Other",detailed,3210,6.6,3.226,1.46,41.91,87160,6.1,26.95,30.63,40.61,51.29,60.52,56050,63720,84470,106670,125880,,
TX,12420,"Austin-Round Rock, TX",15-2011,Actuaries,detailed,200,45.9,0.196,1.45,44.68,92940,3.3,26.98,30.65,38.51,60.47,72.89,56110,63760,80110,125780,151600,,
TX,12420,"Austin-Round Rock, TX",15-2031,Operations Research Analysts,detailed,1340,16.9,1.35,1.81,36.48,75880,2.6,21.12,26.16,33.74,45.31,57.8,43930,54400,70170,94240,120220,,
TX,12420,"Austin-Round Rock, TX",15-2041,Statisticians,detailed,280,14.2,0.284,1.11,35.75,74360,5.4,21.28,25.86,31.06,42.01,58.29,44260,53790,64610,87390,121230,,
TX,12420,"Austin-Round Rock, TX",17-0000,Architecture and Engineering Occupations,major,23960,4.9,24.045,1.36,43,89440,2.4,20.77,28.35,38.52,53.02,71.2,43190,58970,80130,110290,148100,,
TX,12420,"Austin-Round Rock, TX",17-1011,"Architects, Except Landscape and Naval",detailed,1010,8.5,1.015,1.4,51.21,106530,13.6,26.4,33.2,41.87,50.1,#,54920,69050,87100,104210,#,,
TX,12420,"Austin-Round Rock, TX",17-1012,Landscape Architects,detailed,**,**,**,**,34.8,72380,6.4,21.12,27.32,35.41,40.97,48.66,43930,56830,73650,85220,101210,,
TX,12420,"Austin-Round Rock, TX",17-1021,Cartographers and Photogrammetrists,detailed,90,21.3,0.088,1.1,29.6,61560,1.9,19.82,23.29,27.93,34.34,44.87,41220,48450,58090,71430,93330,,
TX,12420,"Austin-Round Rock, TX",17-1022,Surveyors,detailed,330,24.3,0.332,1.09,29.39,61140,3.6,16.25,19.65,26.08,38.08,46.91,33790,40860,54250,79200,97560,,
TX,12420,"Austin-Round Rock, TX",17-2011,Aerospace Engineers,detailed,**,**,**,**,53.12,110490,4.6,31.99,39.97,53.85,67.12,76.19,66530,83140,112000,139610,158470,,
TX,12420,"Austin-Round Rock, TX",17-2031,Biomedical Engineers,detailed,250,29.6,0.249,1.77,40.33,83880,5.4,23.2,33.8,41.81,47.87,53.9,48250,70310,86960,99570,112120,,
TX,12420,"Austin-Round Rock, TX",17-2041,Chemical Engineers,detailed,350,39.3,0.352,1.5,56.28,117070,8.6,31.5,36.15,46.93,64.97,95.32,65510,75200,97610,135150,198270,,
TX,12420,"Austin-Round Rock, TX",17-2051,Civil Engineers,detailed,3000,14.5,3.007,1.43,43.15,89750,3.4,25.03,31.41,39.88,49.88,66.39,52070,65330,82960,103740,138090,,
TX,12420,"Austin-Round Rock, TX",17-2061,Computer Hardware Engineers,detailed,500,21,0.497,1.06,60.47,125770,5.2,38.21,46,56.79,70.43,86.71,79480,95680,118110,146490,180350,,
TX,12420,"Austin-Round Rock, TX",17-2071,Electrical Engineers,detailed,2000,12.8,2.007,1.56,56.24,116980,4.6,35.57,43.2,52.25,66.81,82.9,73980,89850,108690,138960,172430,,
TX,12420,"Austin-Round Rock, TX",17-2072,"Electronics Engineers, Except Computer",detailed,2530,23.4,2.536,2.68,57.98,120600,3.5,34.42,44.91,57.82,71.19,81.86,71600,93420,120280,148080,170280,,
TX,12420,"Austin-Round Rock, TX",17-2081,Environmental Engineers,detailed,400,36.5,0.398,1.08,30.63,63700,11.9,20.1,21.31,23.34,35.12,55.39,41800,44330,48550,73050,115210,,
TX,12420,"Austin-Round Rock, TX",17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,100,22.5,0.105,0.57,54.67,113720,7.7,30.86,38.46,49.66,67.96,79.51,64190,79990,103290,141360,165390,,
TX,12420,"Austin-Round Rock, TX",17-2112,Industrial Engineers,detailed,1470,10.8,1.479,0.79,49.25,102440,2.6,30.97,38.79,47.25,58.68,73,64420,80670,98290,122050,151840,,
TX,12420,"Austin-Round Rock, TX",17-2131,Materials Engineers,detailed,**,**,**,**,45.75,95150,7.3,25.23,34.72,44.31,56.74,69.41,52480,72220,92170,118010,144370,,
TX,12420,"Austin-Round Rock, TX",17-2141,Mechanical Engineers,detailed,1400,14.2,1.404,0.69,45.52,94690,2.3,29.43,35.04,43.26,53.74,63.78,61220,72890,89980,111780,132670,,
TX,12420,"Austin-Round Rock, TX",17-2171,Petroleum Engineers,detailed,190,31.6,0.194,0.86,*,*,*,*,*,*,*,*,*,*,*,*,*,,
TX,12420,"Austin-Round Rock, TX",17-2199,"Engineers, All Other",detailed,1650,15.4,1.658,1.8,54.45,113250,2.2,31.72,39.33,50.92,65.01,79.67,65970,81810,105920,135220,165720,,
TX,12420,"Austin-Round Rock, TX",17-3011,Architectural and Civil Drafters,detailed,970,15.8,0.974,1.45,25.54,53120,7.2,16.87,19.68,23.63,29.49,39.28,35080,40930,49140,61340,81700,,
TX,12420,"Austin-Round Rock, TX",17-3012,Electrical and Electronics Drafters,detailed,340,19.7,0.34,1.86,32.51,67610,5,19.35,24.05,29.06,38.88,51.12,40240,50020,60440,80860,106330,,
TX,12420,"Austin-Round Rock, TX",17-3013,Mechanical Drafters,detailed,210,15.8,0.211,0.52,26.23,54550,3.7,16.87,20.41,25.08,30.79,37.8,35100,42460,52160,64040,78620,,
TX,12420,"Austin-Round Rock, TX",17-3019,"Drafters, All Other",detailed,**,**,**,**,30.46,63350,6.5,16.89,21.15,28.72,40.76,47.36,35140,43990,59730,84790,98510,,
TX,12420,"Austin-Round Rock, TX",17-3022,Civil Engineering Technicians,detailed,1140,8.2,1.144,2.28,25.37,52760,2.5,18.53,21.02,24.53,28.8,33,38530,43720,51010,59910,68650,,
TX,12420,"Austin-Round Rock, TX",17-3023,Electrical and Electronics Engineering Technicians,detailed,2910,16.2,2.917,3.24,32.02,66610,1.2,22.5,27.7,32.83,36.73,39.7,46800,57610,68280,76390,82570,,
TX,12420,"Austin-Round Rock, TX",17-3024,Electro-Mechanical Technicians,detailed,30,18.6,0.033,0.36,27.57,57340,4.2,19.35,22.64,27.42,31.23,37.49,40240,47100,57040,64970,77970,,
TX,12420,"Austin-Round Rock, TX",17-3025,Environmental Engineering Technicians,detailed,**,**,**,**,21.21,44110,7.1,11.78,15.73,20.69,27.23,30.16,24500,32720,43040,56630,62730,,
TX,12420,"Austin-Round Rock, TX",17-3026,Industrial Engineering Technicians,detailed,110,26.2,0.11,0.24,28.81,59920,6.1,16.76,20.5,27.38,34.21,40.43,34860,42640,56950,71160,84090,,
TX,12420,"Austin-Round Rock, TX",17-3027,Mechanical Engineering Technicians,detailed,330,43.9,0.33,1.09,30.65,63760,2.9,15.41,21.87,29.54,37.96,48.09,32050,45490,61450,78950,100020,,
TX,12420,"Austin-Round Rock, TX",17-3029,"Engineering Technicians, Except Drafters, All Other",detailed,630,17.1,0.633,1.18,26.11,54300,7.3,15.12,17.19,23.52,33.02,38.75,31450,35750,48930,68690,80590,,
TX,12420,"Austin-Round Rock, TX",17-3031,Surveying and Mapping Technicians,detailed,820,14.5,0.819,2.25,22.57,46960,7,13.53,16.46,20.02,25.57,33.59,28140,34230,41640,53180,69870,,
TX,12420,"Austin-Round Rock, TX",19-0000,"Life, Physical, and Social Science Occupations",major,8550,7.1,8.581,1.07,32.77,68160,3,16.21,21.76,28.94,38.03,54.42,33730,45260,60200,79090,113200,,
TX,12420,"Austin-Round Rock, TX",19-1012,Food Scientists and Technologists,detailed,**,**,**,**,31.68,65880,3.3,20.31,31.1,34.05,36.97,38.72,42240,64690,70820,76900,80550,,
TX,12420,"Austin-Round Rock, TX",19-1021,Biochemists and Biophysicists,detailed,270,37,0.271,1.41,54.71,113800,13.8,25.14,33.66,40.31,61.78,#,52290,70020,83830,128500,#,,
TX,12420,"Austin-Round Rock, TX",19-1022,Microbiologists,detailed,390,17.4,0.39,2.54,22.97,47790,3,16.53,18.52,21.93,26.15,30.95,34380,38530,45620,54380,64370,,
TX,12420,"Austin-Round Rock, TX",19-1023,Zoologists and Wildlife Biologists,detailed,**,**,**,**,33.18,69020,3.1,23.15,25.76,29.9,41.88,46.85,48160,53570,62200,87100,97450,,
TX,12420,"Austin-Round Rock, TX",19-1029,"Biological Scientists, All Other",detailed,**,**,**,**,32.55,67710,3.9,19.31,26.48,32.21,37.93,46.6,40160,55070,67000,78880,96930,,
TX,12420,"Austin-Round Rock, TX",19-1031,Conservation Scientists,detailed,440,1.5,0.439,2.84,27.79,57800,2.1,18.53,21.26,27.65,32.52,37.85,38530,44220,57510,67640,78740,,
TX,12420,"Austin-Round Rock, TX",19-1041,Epidemiologists,detailed,130,23.3,0.129,2.68,48.25,100360,27.2,25.05,27.65,32.02,84.61,95.81,52100,57510,66610,175990,199280,,
TX,12420,"Austin-Round Rock, TX",19-1042,"Medical Scientists, Except Epidemiologists",detailed,630,21.2,0.63,0.8,38.84,80780,5.5,23.05,27.94,35.63,49.46,59.78,47940,58110,74120,102870,124330,,
TX,12420,"Austin-Round Rock, TX",19-1099,"Life Scientists, All Other",detailed,**,**,**,**,60.18,125170,8.5,28.86,38.47,63.02,75.16,87.7,60030,80020,131080,156330,182410,,
TX,12420,"Austin-Round Rock, TX",19-2012,Physicists,detailed,140,22,0.142,1.21,41.34,85990,15.5,23.48,26.76,31.65,57.3,72.2,48830,55650,65840,119170,150180,,
TX,12420,"Austin-Round Rock, TX",19-2031,Chemists,detailed,560,29,0.561,0.95,29.25,60840,4.3,18.09,21.33,26.59,32.51,43.66,37640,44360,55310,67610,90810,,
TX,12420,"Austin-Round Rock, TX",19-2032,Materials Scientists,detailed,290,43.7,0.286,5.46,67.32,140020,4.4,39.69,50.58,67.97,80.76,95.27,82560,105210,141380,167980,198150,,
TX,12420,"Austin-Round Rock, TX",19-2041,"Environmental Scientists and Specialists, Including Health",detailed,450,11.4,0.453,0.79,37,76960,5.6,20.52,25.85,34.26,41.22,60.31,42690,53770,71260,85750,125440,,
TX,12420,"Austin-Round Rock, TX",19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,310,18.3,0.316,1.58,42.15,87660,7.4,25.34,29.55,36.46,49.67,72.11,52710,61460,75840,103320,149980,,
TX,12420,"Austin-Round Rock, TX",19-2043,Hydrologists,detailed,120,15.3,0.116,2.6,29.59,61540,7.4,18.53,22.11,28.48,36.13,39.56,38540,45980,59230,75150,82280,,
TX,12420,"Austin-Round Rock, TX",19-2099,"Physical Scientists, All Other",detailed,210,8.3,0.21,1.73,39.16,81450,12,22.63,26.42,31.82,44.62,70.89,47060,54950,66190,92820,147460,,
TX,12420,"Austin-Round Rock, TX",19-3011,Economists,detailed,60,11.4,0.064,0.47,33.85,70410,12.1,19.79,22.62,30.65,40.87,49.14,41170,47060,63750,85020,102210,,
TX,12420,"Austin-Round Rock, TX",19-3031,"Clinical, Counseling, and School Psychologists",detailed,700,19,0.705,0.93,31.68,65890,2.8,21.53,26.04,30.75,36.2,41.51,44770,54170,63950,75290,86340,,
TX,12420,"Austin-Round Rock, TX",19-3039,"Psychologists, All Other",detailed,40,5.5,0.035,0.39,43.38,90240,4.1,19.95,42.98,48.51,51.29,54.06,41500,89390,100900,106680,112440,,
TX,12420,"Austin-Round Rock, TX",19-3051,Urban and Regional Planners,detailed,550,12.2,0.549,2.21,31.95,66460,2.2,21.58,25.04,29.67,37.57,45.37,44890,52080,61710,78140,94370,,
TX,12420,"Austin-Round Rock, TX",19-3091,Anthropologists and Archeologists,detailed,**,**,**,**,29.42,61190,3.8,16.97,25.86,29.21,32.96,38.63,35300,53780,60750,68550,80350,,
TX,12420,"Austin-Round Rock, TX",19-3092,Geographers,detailed,80,21.7,0.078,8,30.75,63960,8.3,22,25.22,29.28,33.49,43.41,45760,52460,60900,69650,90290,,
TX,12420,"Austin-Round Rock, TX",19-3099,"Social Scientists and Related Workers, All Other",detailed,260,9.1,0.26,1.05,43.7,90900,2.2,24.12,29.76,39.63,54.06,69.07,50170,61900,82430,112440,143670,,
TX,12420,"Austin-Round Rock, TX",19-4021,Biological Technicians,detailed,200,16.3,0.203,0.39,20.71,43080,5.2,14.39,16.3,18.59,24.98,29.58,29940,33910,38670,51960,61520,,
